id        	scores          	mean	title
C7XoUdJ5ZC	3,3,3,3         	3.0 	FLAIR: FEDERATED LEARNING WITH AUGMENTED AND IMPROVED FEATURE REPRESENTATIONS
Kg0KnPfiW2	1,5,3,3         	3.0 	Automating Large-scale In-silico Benchmarking for Genomic Foundation Models
4dAhjhm2Mm	3,3,3,3         	3.0 	A Score-Based Density Formula, with Applications in Diffusion Generative Models
KjxZ4BdUdN	3,3,3,3         	3.0 	Bridging the Safety Gap: A Guardrail Pipeline for Trustworthy LLM Inferences
K9xuqsaP0R	3,3,3,3         	3.0 	KAE: Kolmogorov-Arnold Auto-Encoder for Representation Learning
rnTb9dm9zx	3,3,3           	3.0 	Partially Conditioned Patch Parallelism for Accelerated Diffusion Model Inference
xVw8YNEtH3	3,5,1           	3.0 	Reset Method based on the Theory of Manifold Optimization on Real Manifolds
JJH7m9v4tv	1,3,3,5         	3.0 	Post-hoc Discriminator Guidance For Data-efficient Image Generation Via Annealing Langevin Dynamics
CscKx97jBi	5,3,3,1         	3.0 	Improve Code Generation with Feedback
CrMyHiUttz	3,3,3,3         	3.0 	Finding Equilibria in Bilinear Zero-sum Games via a Convexity-based Approach
JQbqaQjV7D	3,3,3           	3.0 	Industrial Benchmarking of LLMs: Assessing Hallucination in Traffic Incident Scenarios with a Novel Spatio-Temporal Dataset
rwdeKOdAwY	3,3,5,3,3,1     	3.0 	RetFormer: Enhancing Multimodal Retrieval for Image Recognition
JVJE5yZRxm	1,3,3,5         	3.0 	Teaching Code Execution to Tiny Language Models
ulGwcj1egv	3,3,3,3         	3.0 	FiRST: Finetuning Router-Selective Transformers for Input-Adaptive Latency Reduction
CaNp8ALCRT	3,3,3,3         	3.0 	Implicit Bayesian Markov Decision Process for Resource Efficient Decisions in Drug Discovery
rsMajBqYrB	3,3,3,3         	3.0 	SketchFill: Sketch-Guided Code Generation for Imputing Derived Missing Values
4ihkxIeTFH	3,3,3,3,3       	3.0 	FAdam: Adam is a natural gradient optimizer using diagonal empirical Fisher information
JiWlVYB4rh	3,1,5           	3.0 	EchoQA: Tuning into the Heart of Echocardiogram Reports
Jq8HYNZG9s	5,3,3,1         	3.0 	ShadowPunch: fast actions spotting benchmark
64vO8qoJfb	3,3,3,3,3       	3.0 	Measuring and Improving Robustness of Deep Neural Networks
Jt1gGIumJo	3,3,3,3         	3.0 	Highlight Diffusion: Training-Free Attention Guided Acceleration for Text-to-Image Models
4dtwyV7XyW	3,3,1,5         	3.0 	Toward Principled Transformers for Knowledge Tracing
xRi8sKo4XI	3,1,5,3,3       	3.0 	On Unsupervised Prompt Learning for Classification with Black-box Language Models
ByLO7p0oCF	3,3,3           	3.0 	DebUnc: Improving Large Language Model Agent Communication Via Uncertainty Metrics
rRRgj3iIHR	3,3,3,3         	3.0 	AlphaDou: High-Performance End-to-End Doudizhu AI Integrating Bidding
4G6Q4nJBTQ	3,3,3           	3.0 	Evaluating Fairness and Mitigating Bias in Machine Learning: A Novel Technique using Tensor Data and Bayesian Regression
to4PdiiILF	3,3,3           	3.0 	Honesty to Subterfuge: In-Context Reinforcement Learning Can Make Honest Models Reward Hack
MBkoYFftRa	3,5,3,1         	3.0 	Accelerate High-Quality Diffusion Models with Inner Loop Feedback
BW8O4wHgbo	3,3,3,3         	3.0 	Why Solving Multi-agent Path Finding with Large Language Models has not Succeeded Yet
BVACdtrPsh	3,3,3,3         	3.0 	MCTBench: Multimodal Cognition towards Text-Rich Visual Scenes Benchmark
MNGMpHxi1I	3,1,3,3,5       	3.0 	On Information-Theoretic Measures of Predictive Uncertainty
MOCEoNsjEx	5,3,3,1,3       	3.0 	Pg-GAT: A Complete Graph Model for Cancer Detection and Subtyping in Whole Slide Images Analysis
yIRtu2FJvY	3,3,3,3         	3.0 	A Matrix Variational Auto-Encoder for Variant Effect Prediction in Pharmacogenes
qit4pa6PpY	3,3,3           	3.0 	Evaluating the Instruction-following Abilities of Language Models using Knowledge Tasks
MSxCBXD5C8	3,3,3,3         	3.0 	Anomalous Action Recognition via Spatio-temporal Relation and Key Patch Selection
qi5dkmEE91	1,3,5           	3.0 	Uncovering BioLOGICAL Motifs and Syntax via Sufficient and Necessary Explanations
49ti6LOUw5	3,3,3,3         	3.0 	UnoLoRA: Single Low-Rank Adaptation for Efficient Multitask Fine-tuning
49jkevjF6x	3,5,1,3         	3.0 	Multlingual Abstractive Event Extraction for the Real World
BSGQHpGI1Q	3,1,5,3         	3.0 	Characteristic Function-Based Regularization for Probability Function Informed Neural Networks
BBldjKEBlJ	3,3,3,3         	3.0 	QuantFormer: Learning to quantize for neural activity forecasting in mouse visual cortex
M31bgolPnl	3,3,3,3         	3.0 	Adaptive dense reward:Understanding the Gap Between Action and Reward Space in Alignment
LwAG269lIq	3,3,3,3         	3.0 	Data-Driven Discovery of PDEs via the Adjoint Method
r2nwBwodth	3,3,3,3         	3.0 	PFML: Self-Supervised Learning of Time-Series Data Without Representation Collapse
BfH7rtJe1L	3,3,3           	3.0 	Can a Single Tree Outperform an Entire Forest?
Bx5kcMkb8l	3,3,3           	3.0 	No Factor Left Behind: Towards arbitrary amount of factors in the medical cohort analysis
rPup1cWk4d	1,3,5,3         	3.0 	Pseudo-Non-Linear Data Augmentation via Energy Minimization
KxQnhe5UuJ	3,3,3,3         	3.0 	Towards Realistic Hyperparameter Optimization in Continual Learning
4QWPCTLq20	3,3,3,3,3       	3.0 	IntelLLM: Little Hints Make a Big Difference for LLM KV Cache Compression
KyKTjRtyNG	3,3,3,3,3       	3.0 	Incremental Exploits: Efficient Jailbreaks on Large Language Models with Multi-round Conversational Jailbreaking
BwQUo5RVun	3,3,3,3         	3.0 	improve weakly supervised visual grounding by learning where to focus on
L143pPpIHv	1,5,3,3         	3.0 	CURIOSITY IS THE PATH TO OPTIMIZATION
D2Vz4drFA6	3,3,3           	3.0 	HyperChr: Quantization of Heterogeneously Distributed Matrices through Distribution-Aware Subspace Partitioning
4NtrMSkvOy	3,3,3,3         	3.0 	Enhance the Transferability of Adversarial Attacks through Channel Pruning
BjZP3fTlVg	3,3,3           	3.0 	Efficiently Deploying LLMs with Controlled Risk
LJULZNlW5d	3,1,3,5         	3.0 	Vanishing Privacy: Fast Gradient Leakage Threat to Federated Learning
Bi1083wNPb	3,3,3,3,3       	3.0 	Equivariant Graph Self-Attention Transformer for Learning Higher-Order Interactions in 3D Molecular Structures
LS1VuhkReU	3,3,3,3         	3.0 	Prompt Recovery for Image Generation Models: A Comparative Study of Discrete Optimizers
LaNCeNmoHR	5,3,1,3         	3.0 	RepoFixEval: A Repository-Level Program Repair Benchmark From Issue Discovering to Bug Fixing
rAZ3yCpc3K	3,3,3           	3.0 	The Deficit of New Information in Diffusion Models: A Focus on Diverse Samples
Le823SjZEc	5,3,1,3         	3.0 	Quantization Enhanced Cross-modal Alignment for Gene Expression Prediction
BkLLtZX7AZ	5,1,3,3         	3.0 	Spatially-aware Photo-realistic Face Relighting using Joint Embedding of Light Properties
46tjvA75h6	3,3,3           	3.0 	No MCMC Teaching For me: Learning Energy-Based Models via Diffusion Synergy
JEjVuVxbkf	3,3,3           	3.0 	Evaluating and Explaining the Severity of Distribution Shifts: Illustration with Tabular Text Classification
J5s6EG6ual	5,3,1           	3.0 	Investigating Self-Attention: Its Impact on Sample Efficiency in Deep Reinforcement Learning
EVZnnhtMNX	3,1,3,5,3       	3.0 	Scalable Preference Learning for Large Language Models via Convex Optimization
tE9gdaxHeB	3,3,3,3         	3.0 	Inferring Time-Varying Internal Models of Agents Through Dynamic Structure Learning
EOPLy80bBm	3,3,3,3         	3.0 	Disentangling the Roles of Representation and Selection in Data Pruning (for Fine-Tuning)
GSckuQMzBG	3,5,5,1,1       	3.0 	Scaled Inverse Graphics: Efficiently Learning Large Sets of 3D Scenes
GeMWhBIzrk	3,3,3,3         	3.0 	Groundwater Seepage Modeling in a River-Canal System based on Physics-Informed Neural Networks
GkJCgUmIqA	3,3,3           	3.0 	Physics-Informed Neural Networks with Trust-Region Sequential Quadratic Programming
t15cWqydys	3,3,3,3         	3.0 	Inferring from Logits: Exploring Best Practices for Decoding-Free Generative Candidate Selection
GtlRN48XYA	3,3,3,3         	3.0 	FeDeRA: Efficient Fine-tuning of Language Models in Federated Learning Leveraging Weight Decomposition
Gvg3nXZvyg	1,3,5           	3.0 	INTRABENCH: Interactive Radiological Benchmark
GvzL4LuycW	3,3,3,3         	3.0 	TimeRAG: It's Time for Retrieval-Augmented Generation in Time-Series Forecasting
H3lK5FV16C	3,3,3,3         	3.0 	RED – ROBUST ENVIRONMENTAL DESIGN
5s1qpjrNvZ	3,3,3,3         	3.0 	Guided Reinforcement Learning with Roll-Back
sruGNQHd7t	1,5,3           	3.0 	Privacy-Preserving of Deep Learning Queries by Domain Shifting
HLxWF7xqiK	3,3,3           	3.0 	A Primal-Dual Approach for Dynamic Pricing of Sequentially Displayed Complementary Items under Sale Constraints
HNbNcDsgxL	5,3,3,1,3       	3.0 	Delta - Contrastive Decoding Mitigates Text Hallucinations in Large Language Models
GLuzjuG0lo	3,3,3,3         	3.0 	Vision State Space Duality for Medical Image Segmentation: Enhancing Precision through Non-Causal Modeling
HPuLU6q7xq	3,3,3,3         	3.0 	Orca: Enhancing Role-Playing Abilities of Large Language Models by Integrating Personality Traits
EVg9lwHFJs	3,3,3           	3.0 	Fine-Grained Emotion Recognition with In-Context Learning: A Prototype Theory Approach
EWcOEZa6Ee	3,3,3,3         	3.0 	Nash-GBML: Nash Gradient-Based Meta-Learning
FHQDCQFD8y	3,3,3,3         	3.0 	Grad-TopoCAM: EEG Brain Region Visual Interpretability via Gradient-Based Topographic Class Activation Map
F3Migaak2i	1,5,3,3         	3.0 	Model-diff: A Tool for Comparative Study of Language Models in the Input Space
5eqkTIQD9v	3,3,3,3         	3.0 	Safeguarding System Prompts: A Surrogate-Based Defense Against Injection Attacks
EukID7GvBy	1,3,3,5,3       	3.0 	Gradual Learning: Optimizing Fine-Tuning with Partially Mastered Knowledge in Large Language Models
FOcleL0ltt	3,3,3           	3.0 	UniComposer: Band-Level Music Composition with Symbolic and Audio Unification
FYvZCwdb6F	3,1,5,3         	3.0 	MOMENTUM MEETS VIRALITY: A NOVEL METRIC FOR UNMASKING SOCIAL BIAS IN VIRAL TWEETS
FaOeBrlPst	3,3,3,3         	3.0 	Explainable Rewards in RLHF Using LLM-as-a-Judge
tt0SCefKQL	3,3,3           	3.0 	Masked VAE: Distributionally-Informed Self-Supervised Vision Learning
FiGDhrt1JL	3,3,3           	3.0 	Foveated Dynamic Transformer: Robust and Efficient Perception Inspired by the Human Visual System
Eg32tDGgF5	3,3,3,3         	3.0 	DO GENERATIVE MODELS LEARN RARE GENERATIVE FACTORS?
Fk4Op9wpEp	3,3,3,3         	3.0 	Improving Human Pose-Conditioned Generation: Fine-tuning ControlNet Models with Reinforcement Learning
5ncdKonxd4	3,3,3,3         	3.0 	PyramidDrop: Accelerating Your Large Vision-Language Models via Pyramid Visual Redundancy Reduction
Frhj9T7ihK	5,3,1,3         	3.0 	All Models are Biased, Some are More Transparent about it: Fully Interpretable and Adjustable Model for Mental Disorder Diagnosis
FsgGBhNIt4	3,3,3           	3.0 	Unsupervised Learning of Facial Attribute Representations Using StyleGAN
FwjEZZ3j91	3,3,3,3         	3.0 	Parsing the Language of Expressions: Enhancing Symbolic Regression with Domain-Aware Symbolic Priors
xi3sDtf8A0	3,3,3,3         	3.0 	L-MSA: Layer-wise Fine-tuning using the Method of Successive Approximations
5sPgOyyjG5	3,1,5,3,3       	3.0 	Feynman-Kac Operator Expectation Estimator
xvUVk9T3kZ	1,1,5,5         	3.0 	Multi Task Inverse Reinforcement Learning for Common Sense Reward
skJLOae8ew	3,3,3,3         	3.0 	From Abstract Noise to Architectural Form: Designing Diffusion Models for Efficient Floor Plan Generation
INzc851YaM	3,3,3,3         	3.0 	Enhancing Multi-Objective Offline RL with Adaptive Preference Integration
5x9kfRXhBd	5,1,3,3         	3.0 	Spatial-temporal Graph Attention Network for Forex Forecasting with Hierarchical Transformer
IZiKBis0AA	3,3,3,3         	3.0 	AI Derivation and Exploration of Antibiotic Class Spaces
IaFAvyaBOc	3,3,5,1         	3.0 	Collaborative and Efficient Personalization with Mixtures of Adaptors
IcHHjgdb0o	3,3,3           	3.0 	PASRL: Stabilising Reinforcement Learning with Past Action-State Representation Learning
DsMxVELk3K	3,3,3,3         	3.0 	TextEconomizer: Enhancing Lossy Text Compression with Denoising Autoencoder and Entropy Coding
uM2IDdivyC	3,3,3,3         	3.0 	ConDiff: A Challenging Dataset for Neural Solvers of Partial Differential Equations
xao3fIJC6M	3,3,3           	3.0 	ChipVQA: Benchmarking Visual Language Models for Chip Design
InWaCoIMMN	3,3,3,3         	3.0 	Competence-Based Analysis of Language Models
DYXl6P70aH	3,5,1,3         	3.0 	Benchmarking Robustness of Foundation Models for Remote Sensing
IsHWcsk4Fz	3,3,3,3         	3.0 	FedADM: Adaptive Federated Learning via Dissimilarity Measure
DXaUC7lBq1	1,3,3,5         	3.0 	What Makes Your Model a Low-empathy or Warmth Person: Exploring the Origins of Personality in LLMs
uOnElfFuey	3,1,3,5         	3.0 	Recovering Knowledge by Hardening Language Models
It4KL6XnPq	3,3,3,3         	3.0 	Foundation Policies with Memory
DLhjxxXYwH	3,3,3           	3.0 	Advancing Neural Network Performance through Emergence-Promoting Initialization Scheme
E0UsEIRBQ8	3,3,3,3         	3.0 	Semi-Supervised Underwater Object Detection with Image Enhancement Guided by Attribute-based Data Distribution
E2CR6hmV1I	3,3,3,3         	3.0 	Enhancing Multi-Agent Learning in Real-World Interactive Environments through Process Reward Decomposition
IMWYNVBHob	3,3,3,3         	3.0 	Robust Heterogeneous Graph Neural Network Explainer with Graph Information Bottleneck
IEZjjDX0iC	3,3,3,3         	3.0 	Comparing Protein Language Models Using Remote Homology Detection for Phages
HYsU5X4kE5	3,3,3,3         	3.0 	GCNFT: Graph Convolutional Networks Aware Generative Feature Transformation
EJTeOf8iG0	3,3,3,3         	3.0 	EEEC: Emotion-Experiencer-Event-Cause multi-step chain reasoning for Emotion-Cause Pair Extraction
xvsNb5y9CN	3,3,3,3         	3.0 	Sample-Imagined Generator: Efficient Virtual Sample Generation Method for Off-policy Reinforcement Learning with Sparse Rewards
HeK3c9YIxG	3,3,1,5         	3.0 	IAUNet: Instance-Aware U-Net
58KF6ne6d4	1,3,3,5         	3.0 	Kinematics-Informed Reinforcement Learning for Trajectory Optimization in CNC Machining
HfJxXbXlYJ	3,3,3,3         	3.0 	LLM2CLIP: Extending the Capability Boundaries of CLIP through Large Language Models
sdpVfWOUQA	3,3,3           	3.0 	Planning with MCTS: Enhancing Problem-Solving in Large Language Models
J6nKxekCCo	3,1,5,3         	3.0 	Uncovering Intersectional Stereotypes in Humans and Large Language Models
HoQbynIkh2	3,3,3,3         	3.0 	Dynamic Compression Strategies for Uniform Low-Dimensional Representations in Human Brain and Neural Network
EIXZXPz7jU	3,3,3,3         	3.0 	FMS PINN: Flow-matching sampling for efficient solution of partial differential equations with source singularities
EHmjRIA4l2	3,3,3           	3.0 	Compositional World Models with Interpretable Abstractions
EGxgZzDODh	1,3,3,5         	3.0 	Neural Probabilistic Logic Learning for Knowledge Graph Reasoning
I1VCj1l1Zn	3,3,3           	3.0 	DLP-LoRA: Efficient Task-Specific LoRA Fusion with a Dynamic, Lightweight Plugin for Large Language Models
5w51I0XlOP	3,3,3,3         	3.0 	Self-Choose: Leveraging Diverse Reasoning Solutions to Self-Correct Multimodal Large Language Models
53kUa92R7J	3,3,3           	3.0 	Loius (Look it up in the Structure): Benchmark and Techniques for Document structure aware LLM based Retrieval
ICR3swcnaa	3,3,3           	3.0 	Spatio-temporal Diffusion Transformer for Action Recognition
sXF5P4N7e8	3,3,3,3         	3.0 	Vision-Based Grasping through Goal-Conditioned Masking
6PGT9OJX5N	1,3,3,5         	3.0 	Noisy Data Pruning by Label Distribution Discrimination
5dDYhvt6dY	3,3,3,3         	3.0 	Efficient transformer with reinforced position embedding for language models
qb2QRoE4W3	3,3,3,3         	3.0 	LLM-Cite: Cheap Fact Verification with Attribution via URL Generation
3MDmM0rMPQ	3,3,3,3         	3.0 	Inverse Prompt Engineering for Task-Specific LLM Safety
wZiH43e5Ah	3,1,3,5         	3.0 	Conceptualize Any Network: A Concept Extraction Framework for Holistic Interpretability of Image Classifiers
waIltEWDr8	1,5,3,3,3       	3.0 	WASUP: Interpretable Classification with Weight-Input Alignment and Class-Discriminative SUPports Vectors
p4RAKZ4oik	1,3,3,5         	3.0 	FedDTPT: Federated Discrete and Transferable Prompt Tuning for Black-Box Large Language Models
wl1Kup6oES	3,1,5,3         	3.0 	From Appearance to Motion: Aligning Visual Representations for Robotic Manipulation
7rq2OzkJg3	3,3,3,3,3       	3.0 	Personalized Federated Learning With Similarity Information Supervisor
8FJ6MOiP91	3,3,3           	3.0 	SwitchLoss: A Novel Optimization Scheme for Imbalanced Regression
QqypKtKiWX	3,3,3           	3.0 	A Simple Data-Parameters Balancing Framework for Early Ventricular Activation Origin Localization
oyXoGJQlUf	3,3,3,3         	3.0 	Grounded Robotic Action-Rule Induction through Language Models (GRAIL)
otXB6odSG8	3,1,3,5         	3.0 	Atmospheric Radiation Parameterization by Neural Ordinary Differential Equations and Related Models
7pIxS9m283	3,5,3,1         	3.0 	WISE-GNN: Enhancing GNNs with Wise Embedding and Topological Encoding
3HPOtZxs5s	3,3,3,3         	3.0 	An Efficient Quantum Classifier Based on Hamiltonian Representations
wpL3otU9eY	3,3,1,5         	3.0 	CBM-zero: Concept Bottleneck Model With Zero Performance Loss
73EDGbG6mB	1,3,3,5,3       	3.0 	Parrot: Seamless Spoken Dialogue Interaction with Double-Channel Large Language Models
Qr9TjKYzjl	3,3,3,3         	3.0 	Small features matter: Robust representation for world models
QCY1WQXTc8	5,3,1,3,3,3     	3.0 	SimO Loss: Anchor-Free Contrastive Loss for Fine-Grained Supervised Contrastive Learning
Q1Hr9dVfDS	1,3,5,3         	3.0 	Decoupled representation and policy acquisition for continual reinforcement learning
pLyjsv1KWH	3,3,1,5         	3.0 	Divide And Conquer: Efficiently Decoupling Consensus And Divergence For Federated Large Language Model Fine-Tuning
vw0NurJ7UX	3,3,3           	3.0 	PrefixQuant: Static Quantization Beats Dynamic through Prefixed Outliers in LLMs
9XprjIqkBI	3,3,5,3,1       	3.0 	Genshin: General Shield for Natural Language Processing with Large Language Models
P775MtcEEc	5,1,3,3         	3.0 	Distributional Sobolev reinforcement learning
